period,file,missing_value,units,Andorra,United Arab Emirates,Afghanistan,Antigua & Barbuda,Anguilla,Albania,Armenia,Netherlands Antilles,Angola,Antarctica,Argentina,American Samoa,Austria,Australia,Aruba,Azerbaijan,Bosnia & Herzegovina,Barbados,Bangladesh,Belgium,Burkina Faso,Bulgaria,Bahrain,Burundi,Benin,Bermuda,Brunei,Bolivia,Brazil,The Bahamas,Bhutan,Bouvet I.,Botswana,Belarus,Belize,Canada,Cocos Is.,"Congo, DRC",Central African Republic,Congo,Switzerland,Cote d'Ivoire,Cook Is.,Chile,Cameroon,China,Colombia,Costa Rica,Cuba,Cape Verde,Christmas I.,Cyprus,Czech Republic,Germany,Djibouti,Denmark,Dominica,Dominican Republic,Algeria,Ecuador,Estonia,Egypt,Western Sahara,Eritrea,Spain,Ethiopia,Finland,Fiji,Falkland Is.,Micronesia,Faroe Is.,France,Gabon,United Kingdom,Grenada,Georgia,French Guiana,Ghana,Gibraltar,Greenland,The Gambia,Guinea,Guadeloupe,Equatorial Guinea,Greece,South Georgia & the South Sandwich Is.,Guatemala,Guam,Guinea-Bissau,Guyana,Heard I. & McDonald Is.,Honduras,Croatia,Haiti,Hungary,Indonesia,Ireland,Israel,India,British Indian Ocean Territory,Iraq,Iran,Iceland,Italy,Jamaica,Jordan,Japan,Kenya,Kyrgyzstan,Cambodia,Kiribati,Comoros,St. Kitts & Nevis,North Korea,South Korea,Kuwait,Cayman Is.,Kazakhstan,Laos,Lebanon,St. Lucia,Liechtenstein,Sri Lanka,Liberia,Lesotho,Lithuania,Luxembourg,Latvia,Libya,Morocco,Monaco,Moldova,Montenegro,Madagascar,Marshall Is.,Macedonia,Mali,Myanmar,Mongolia,Northern Mariana Is.,Martinique,Mauritania,Montserrat,Malta,Mauritius,Maldives,Malawi,Mexico,Malaysia,Mozambique,Namibia,New Caledonia,Niger,Norfolk I.,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,Niue,New Zealand,Oman,Panama,Peru,French Polynesia,Papua New Guinea,Philippines,Pakistan,Poland,St. Pierre & Miquelon,Pitcairn Is.,Puerto Rico,Gaza Strip,Portugal,Palau,Paraguay,Qatar,Reunion,Romania,Serbia,Russia,Rwanda,Saudi Arabia,Solomon Is.,Seychelles,Sudan,Sweden,Singapore,St. Helena,Slovenia,Jan Mayen,Slovakia,Sierra Leone,San Marino,Senegal,Somalia,Suriname,Sao Tome & Principe,El Salvador,Syria,Swaziland,Turks & Caicos Is.,Chad,French Southern & Antarctic Lands,Togo,Thailand,Tajikistan,Tokelau,Timor-Leste,Turkmenistan,Tunisia,Tonga,Turkey,Trinidad & Tobago,Tuvalu,Tanzania,Ukraine,Uganda,United States,Uruguay,Uzbekistan,St. Vincent & the Grenadines,Venezuela,British Virgin Is.,Virgin Is.,Vietnam,Vanuatu,Wallis & Futuna,Samoa,Yemen,Mayotte,South Africa,Zambia,Zimbabwe
1996-10-01,gpcp_1dd_v1.2_p1d.199610_data_monthlyMean.npy,-99999.0,mm/day,1.67706739902,0.078344383277,34.2252822276,0.0,0.0,16.0391075611,5.70646262169,0.0,231.210594602,2374.33490447,576.535827518,0.0,42.4971265793,679.617277162,0.0,32.6594879031,17.6510109901,0.0,75.1798801422,6.21031045914,34.3486751467,11.3685711026,0.0,3.86979186535,33.3647886515,0.0,11.5552921295,265.95284904,3055.37162356,0.0,8.98132920265,0.0,14.0117079876,33.1595227122,14.4871454239,2550.13082755,0.0,1017.58576784,247.872551203,180.878476024,27.5428907871,120.908666134,0.0,76.5083570935,288.82796061,1102.25576772,826.579782009,54.7793493271,60.4079151154,0.0,0.0,0.0,20.3035442829,132.392647147,0.190626308322,20.9999454021,0.0,30.5269503593,19.3895123879,85.9382653236,15.571252346,4.42390590585,0.548641743371,2.25451855361,59.7722739279,110.26437727,141.142044783,2.98470664024,5.17663431168,0.0,0.0,138.157141209,160.288642645,160.76501739,0.0,29.2770421505,9.20607256889,100.497322321,0.0,444.274823811,4.63587665558,125.60163784,0.0,9.61188411713,29.1863387823,3.67826128006,81.2897763252,0.0,8.05953216553,43.442620039,0.0,74.8175940514,22.8507995605,9.36531162262,16.1222339869,1346.71589211,63.1950964928,0.898957848549,884.756529108,0.0,6.45262243529,54.5099547424,112.83202529,175.005311251,0.0,1.78355857357,112.324066997,28.1301563531,20.5554403961,149.634944916,0.0,0.0,0.0,31.4151995778,14.2042803764,0.0290937609971,0.0,267.419002339,82.7129027843,0.674000501633,0.0,0.0,35.5108180046,61.21707201,7.56765627861,17.3595694304,0.0,25.4653190374,13.0035304295,12.0918981321,0.0,4.7871850729,6.93045949936,25.7515936573,0.0,3.70588219166,52.8773887662,263.93240428,42.1012097988,0.0,0.0,16.3835798756,0.0,0.0,0.389588326216,0.0,1.89669502713,398.037962122,292.954133511,17.3325055046,4.34944963432,1.76818919182,9.25409189449,0.0,310.048457697,89.6992578506,8.8750064373,245.668973088,32.0416312218,0.0,0.0,161.214575291,7.88745643524,54.9253487587,522.597344596,0.0,357.818025589,162.306347847,52.1925377779,64.7369545698,0.0,0.0,0.0,0.0,18.6089810133,0.0,222.633107781,0.0,0.0,27.6592258811,23.6698536873,4326.255742,5.84384512901,4.41864777423,0.0,0.0,225.632759641,197.417533875,0.0,0.0,6.20686078072,33.2531173229,8.47028720379,48.3747215271,0.0,27.5277546048,21.6586226467,17.2396342456,0.0,17.1782150269,10.9498156191,2.93107771873,0.0,62.4751942534,4.03751516342,18.3047630787,252.924455166,18.1845148206,0.0,0.481785982847,48.7423984855,9.16347188316,0.0,165.214334428,0.0,0.0,45.8593786769,97.826821506,77.3831865788,2153.14578325,50.2419581413,22.8351229504,0.0,444.00268364,0.0,0.0,253.385968685,1.68911290169,0.0,0.0,10.3000400131,0.0,203.470706986,14.934689912,5.14244228406
1996-11-01,gpcp_1dd_v1.2_p1d.199611_data_monthlyMean.npy,-99999.0,mm/day,6.14899778366,1.48677163199,15.5141678657,0.0,0.0,23.6968083382,0.996642500162,0.0,512.103805229,2826.0890255,682.74090419,0.0,43.29560256,544.031418103,0.0,25.0741655752,29.9669876099,0.0,5.6895675147,13.1332445145,0.294146556866,36.2315243483,0.0,6.72706639767,0.602813041592,0.0,8.35883712769,499.220255911,4662.83541915,0.0,0.0442359286826,0.0,138.505810857,83.1209813356,23.0449810028,2004.54322831,0.0,1115.45517194,37.7484673373,224.163186312,50.9789562225,34.5348953865,0.0,103.169948389,42.2698836836,735.641203323,667.826939583,46.2972869873,33.8186724186,0.0,0.0,0.0,18.9035140276,173.345828295,0.284262239933,31.0526423454,0.0,39.8290810585,20.5674319161,61.7506835461,29.2398955822,25.968457878,3.70649710565,10.9893833697,194.768504858,92.0376032293,285.017357349,4.9490146637,5.4113137722,0.0,0.0,428.773092508,181.295777321,177.307044506,0.0,4.65300875902,36.0398831367,16.319700242,0.0,701.306578577,0.487774923444,19.550432656,0.0,7.3680768013,42.6075106859,3.09691238403,65.1625306606,0.0,0.718306720257,72.410875082,0.0,76.2229831219,40.4154317379,14.665225029,18.9148038626,1151.79731297,46.854988575,1.16659745574,109.000378874,0.0,11.4266681895,96.6166240321,45.9560461044,168.634427428,0.0,3.75152125955,134.042389631,111.725411117,12.0903867483,106.177322626,0.0,0.0,0.0,10.8833239675,14.9704575539,0.282375812531,0.0,306.176665843,66.3456258774,0.733313202858,0.0,0.0,39.0603995323,27.7602639198,10.3130788803,23.1480600834,0.0,39.3037605286,12.483161451,23.2370669378,0.0,8.99037957191,12.216553688,48.1414684546,0.0,7.74793863297,1.96647340642,120.268542945,51.8428815268,0.0,0.0,3.73381928646,0.0,0.0,0.636573374271,0.0,7.97515455633,179.270162764,252.867698669,100.371422658,67.0466707721,6.85404229164,0.127302613751,0.0,10.2309402801,106.559493065,17.3819565773,217.602105498,0.49705932755,0.0,0.0,132.682367563,3.63711036462,57.1851820946,460.634225726,0.0,227.798219681,238.272986889,8.21718817495,66.6514891386,0.0,0.0,0.0,0.0,42.1798934937,0.0,189.09765625,0.0,0.0,41.2725343704,44.1695551872,4783.91476323,8.48588371277,147.495443369,0.0,0.0,46.2638508697,252.987267137,0.0,0.0,7.66533493996,49.5562494993,8.17377662659,14.1298872232,0.0,1.58525110455,55.1200162768,50.2063726187,0.0,7.05110764503,11.5639712811,3.40341544151,0.0,0.965089112464,1.73413252831,0.209875449538,159.88716948,9.28820063174,0.0,2.16758728027,26.2178521678,4.93559554312,0.0,62.1814437788,0.0,0.0,99.2707740597,120.278067887,65.1951775551,2661.63934064,62.579750061,14.4468966238,0.0,392.386874437,0.0,0.0,249.204350233,4.79205274582,0.0,0.0,5.81837136648,0.0,445.085033655,210.629052669,110.898293376
1996-12-01,gpcp_1dd_v1.2_p1d.199612_data_monthlyMean.npy,-99999.0,mm/day,3.69223713875,0.37629467994,9.63630598411,0.0,0.0,25.7252502441,6.93040168285,0.0,514.652024508,1519.70170344,1026.63024235,0.0,20.6919101477,1559.28069706,0.0,22.4543242455,24.6796875,0.0,0.276973004249,5.32638311386,0.529475206582,45.2158665657,0.0,9.87914180756,0.274533140987,0.0,11.2513237,504.397280082,4130.66560068,0.0,0.00129071432275,0.0,119.046051413,63.4995734692,4.12229919434,2042.36208,0.0,871.651940495,7.19379264285,118.03396529,20.2585682869,30.4518279657,0.0,74.936038984,14.9869509637,184.83494993,507.552299023,27.4108680487,3.69722616673,0.0,0.0,0.0,10.568146646,82.3188738823,0.085240393877,11.7719218731,0.0,3.27778795362,85.6396008221,66.5005586818,18.7335410118,7.55553821307,10.7006056122,1.64490380324,326.577671766,17.006389332,146.159062505,6.23092603683,3.7287825346,0.0,0.0,195.793801308,82.5854299068,89.9750686884,0.0,40.158806324,23.9060852528,11.0996090937,0.0,687.357661003,0.0285704359412,6.94775949139,0.0,2.6784889698,49.5727295876,2.37346291542,14.939977318,0.0,0.0761810727417,59.9843728542,0.0,12.5219826996,24.254648447,0.915878474712,23.6051722765,1088.20006227,16.4413836002,2.76703214645,138.946366057,0.0,41.349104166,71.5884469226,55.8852260113,149.490981102,0.0,4.66427779198,114.531261683,16.4975504167,8.98405152559,16.2558854222,0.0,0.0,0.0,4.99589642882,8.30186659098,0.172432824969,0.0,441.163975798,8.86409820896,2.42227005959,0.0,0.0,20.4202313423,14.2797807455,7.39267301559,21.0796326399,0.0,30.656317234,16.5604725701,168.544362903,0.0,8.93051338196,12.2247300148,417.564423323,0.0,7.80696249008,2.40771959352,14.6768664401,42.6043495405,0.0,0.0,4.23299384727,0.0,0.0,5.72198867798,0.0,79.0118999481,85.0147649493,297.605934143,425.371253967,106.365012608,3.2404229641,0.324512282888,0.0,2.60882156152,25.4160114527,7.55230772495,156.482708097,0.428069873014,0.0,0.0,110.940436125,14.4305526242,34.9790539742,513.17881307,0.0,317.555500507,108.497633219,9.98275782447,38.2215488851,0.0,0.0,0.0,0.0,98.9282727242,0.0,209.976997256,0.0,0.0,66.6478335857,51.0288860798,4224.26760475,7.03603196144,36.4721809783,0.0,0.0,7.26386243815,142.292931795,0.0,0.0,4.22913336754,13.2974345982,7.20610511303,3.88616648316,0.0,0.300763983279,4.90097865243,43.6009727716,0.0,1.13932156563,45.2635101676,3.94799995422,0.0,0.120700729459,2.62798428535,0.913452895358,63.6763622926,5.25673565269,0.0,7.14469814301,11.1747226305,8.70630476251,0.0,350.805414677,0.0,0.0,240.579830334,139.317443728,25.5850111991,2712.7062649,55.0894298553,9.08433474228,0.0,212.360680282,0.0,0.0,55.2282217592,4.89765882492,0.0,0.0,13.464840175,0.0,307.584240273,449.687901497,122.482006192
1997-01-01,gpcp_1dd_v1.2_p1d.199701_data_monthlyMean.npy,-99999.0,mm/day,3.79823493958,3.85968863964,70.5444090962,0.0,0.0,7.48534107208,3.79715615511,0.0,602.312189966,1521.27973375,820.095609725,0.0,14.9092094302,2516.70486303,0.0,27.326354146,13.7581074238,0.0,3.68316767365,0.79447413981,0.975117884693,15.2668467164,0.0,12.1227502823,1.96227328363,0.0,8.97192668915,654.349154592,6476.55243015,0.0,0.861431360245,0.0,271.151482224,28.8749512136,6.80409765244,1916.68004322,0.0,929.845634103,20.6254212982,117.872678518,12.1324847937,26.6848424971,0.0,103.476362563,20.3208843849,450.892969454,329.40188016,7.55137826502,17.7873781919,0.0,0.0,0.0,6.28418296576,26.4412699789,0.52130150795,2.57654646039,0.0,6.98889154196,83.8680489987,117.161867261,11.5556298494,21.6903064287,10.9856103417,1.53694949951,215.679413557,34.3501843959,126.901441932,17.2691383362,5.0220553875,0.0,0.0,122.185760736,78.7185328007,44.8154571354,0.0,19.2782298326,59.9487109184,10.337029451,0.0,820.784586653,0.139935187995,7.41690990934,0.0,3.49447417259,31.2751382589,2.61486411095,21.0236746073,0.0,0.00762959313579,103.181073904,0.0,24.384052515,17.0276322365,3.2822779417,12.5005821586,974.713362098,15.6408606768,4.81208992004,129.861956981,0.0,44.1357579231,206.119331002,84.6580018997,82.83208251,0.0,9.54420876503,96.2471065521,11.9750986537,25.2618700862,2.4188956432,0.0,0.0,0.0,12.049159646,6.54894995689,1.04639923573,0.0,592.90333724,1.67453318858,2.47841835022,0.0,0.0,1.64164330065,13.3558868766,9.02347898483,10.8454135656,0.0,17.1398026943,22.8461678946,81.3681780696,0.0,2.00254482031,4.79045248032,665.141062737,0.0,2.4734711647,3.52227706844,4.77498712379,23.6475473423,0.0,0.0,6.13801349004,0.0,0.0,3.84129858017,0.0,88.354716301,129.495722523,153.58106941,625.859357357,293.793018714,6.54432415962,0.109795620252,0.0,18.1699028694,23.3412355185,0.989172056317,180.306418717,9.49061110616,0.0,0.0,73.8753173351,17.0574258566,7.61022737622,566.925369844,0.0,398.385330677,84.3700165451,60.133585915,17.1397236884,0.0,0.0,0.0,0.0,54.3155853748,0.0,199.901224136,0.0,0.0,16.2776920795,17.3386070132,3276.04997852,10.3281445503,91.3167288639,0.0,0.0,12.2896252575,129.625424296,0.0,0.0,3.42031347752,35.3490663171,4.43108963966,2.7613325268,0.0,0.36096734181,2.98485996248,101.467207909,0.0,1.6505625844,24.8940752149,5.03669452667,0.0,0.396841039193,2.07351207733,1.74350580759,3.78984051358,23.4105297029,0.0,4.06089115143,45.622410655,15.8146174923,0.0,145.370994925,0.0,0.0,255.853003085,60.3798273206,31.6080806255,2540.40030507,43.4194215536,45.2736318409,0.0,180.513483807,0.0,0.0,18.0020776279,8.7739648819,0.0,0.0,8.16835027188,0.0,322.08665289,546.070128918,292.813282251
1997-02-01,gpcp_1dd_v1.2_p1d.199702_data_monthlyMean.npy,-99999.0,mm/day,0.887794792652,0.539611496031,43.0523401275,0.0,0.0,8.6824889183,6.29025423527,0.0,524.0918051,2199.19815202,823.272438217,0.0,23.8874721527,3110.32850903,0.0,50.6980470419,14.2685315609,0.0,9.44114336371,11.8172757626,0.0483005188216,20.5344418883,0.0,9.47224187851,1.43919299706,0.0,12.1450834274,678.122595906,5258.13972092,0.0,1.17272752523,0.0,92.9129720628,51.8908749819,5.60066795349,1253.8412359,0.0,711.893823059,4.85813755495,83.9753985759,23.1080418825,12.5038936236,0.0,74.5637802046,7.25914673945,649.095969816,635.364820454,21.9615191221,7.36812773347,0.0,0.0,0.0,20.8108839989,188.368093252,0.0397904887795,29.9759581089,0.0,12.1667752266,9.02300620242,142.233493328,21.1796209812,14.2560010081,0.391775136464,0.413741146447,23.3640406132,7.70195173797,167.238669991,9.3122959137,7.01956653595,0.0,0.0,186.191073239,47.410806179,216.583768964,0.0,23.789799571,62.7494363785,7.73139909562,0.0,560.812482582,0.0118500366807,1.89524025308,0.0,2.61088204384,17.8484059572,3.29758262634,25.1461170912,0.0,0.0396991623566,129.500148535,0.0,19.1383984685,13.4853875637,3.00874567032,13.2661232948,1147.46921897,61.9912996292,4.02724611759,57.5510223356,0.0,27.8760024533,83.9310282785,107.015570641,47.677665174,0.0,7.52598983049,91.0589895248,3.56638655486,16.412219584,24.6061621308,0.0,0.0,0.0,12.8578423858,7.25070416927,0.0900494605303,0.0,291.894984454,12.2204163373,2.81871914864,0.0,0.0,5.71163652837,10.141933322,5.30360031128,20.5875091553,0.0,32.8301491737,18.5267951417,2.84778494306,0.0,3.10566711426,4.58021223545,512.936776161,0.0,4.47531247139,0.24174662552,11.6170924347,10.0660047408,0.0,0.0,0.214223898953,0.0,0.0,2.44950151443,0.0,111.428910255,151.632746063,277.6743958,741.278274417,168.581099117,8.64466452599,0.0839264155838,0.0,8.42606913473,21.0419040918,15.7728977203,265.055363655,6.02973145247,0.0,0.0,129.019963741,3.04230966792,13.6573148966,888.017113686,0.0,439.016267776,98.7352012396,26.046344899,86.5830933452,0.0,0.0,0.0,0.0,6.91991183907,0.0,186.517126083,0.0,0.0,28.4976268411,24.3230390549,3244.72822804,3.88744240999,24.3068121977,0.0,0.0,6.00128262699,183.562605381,0.0,0.0,3.13267540932,15.9810451269,7.70956552029,1.17471901327,0.0,0.103876149369,2.12081933542,101.958701134,0.0,1.54034107924,35.2681703568,2.91036081314,0.0,0.373487534785,2.95808792114,1.98183691502,28.5642666531,20.6964175105,0.0,6.72903203964,36.8171910532,6.1325173222,0.0,182.385483861,0.0,0.0,347.204367355,103.684940457,9.51534948847,2535.24739327,105.49168539,29.4967839494,0.0,307.052731037,0.0,0.0,36.5869693458,4.86137104034,0.0,0.0,5.9576036192,0.0,180.350185172,488.340978622,172.068119287
1997-03-01,gpcp_1dd_v1.2_p1d.199703_data_monthlyMean.npy,-99999.0,mm/day,0.335084617138,11.4575026035,143.782114893,0.0,0.0,7.21732699871,7.25337672234,0.0,712.677438021,2783.43856643,619.306427926,0.0,27.0646070242,971.307633837,0.0,46.0190680027,8.14854133129,0.0,22.1187284589,3.41989117861,11.6911304146,32.0206208229,0.0,16.4333324432,20.9359836578,0.0,2.57734560966,575.925445318,6583.16536558,0.0,2.15463709831,0.0,206.672227025,42.8845413327,3.86057686806,1425.42724471,0.0,1230.15059817,60.0695346892,180.108897448,9.67377781868,71.8431761563,0.0,72.1526663788,94.6548938351,1029.00356132,356.973410871,9.89946335554,8.05780208111,0.0,0.0,0.0,19.3260524273,84.9448450804,0.746442079544,11.5226266384,0.0,2.08373919129,15.4937501116,163.077582359,7.43087208271,17.2958466132,2.04728157021,7.01620107144,6.89476176957,146.929817319,129.09996438,12.8112421036,3.21050512791,0.0,0.0,31.0390711427,123.049705029,83.4942914844,0.0,26.1460950375,22.0276163816,54.1450151801,0.0,259.440220128,0.046886285767,8.92176231183,0.0,6.4216799736,22.536978364,3.3813457489,14.8122828007,0.0,0.0461446736008,45.981102109,0.0,14.5387115479,9.67754530907,0.337072074413,9.46811705828,938.438581705,14.3863286972,1.83656567335,165.048594764,0.0,72.200241372,365.651378207,104.588257074,39.1592489481,0.0,5.34385871887,107.702529073,76.9220967293,20.3442667872,19.550176084,0.0,0.0,0.0,11.2486786842,11.4286350608,2.99964857101,0.0,366.107451603,40.0101189613,1.39278185368,0.0,0.0,6.88593047857,27.0003716946,9.76491355896,11.3654047251,0.0,12.4755146503,38.3624835568,20.4269226268,0.0,3.7910759449,4.02836918831,230.513828635,0.0,3.93104839325,5.44830943225,76.1824506838,15.9553886987,0.0,0.0,0.640457521032,0.0,0.0,2.53591012955,0.0,33.1995042562,180.529688139,144.252247572,275.525779486,189.521600932,3.89626133442,4.78342822709,0.0,104.458274622,11.7412383556,5.00826913118,242.305079281,8.72831368446,0.0,0.0,121.876012802,75.2875711918,2.80798879266,657.355817705,0.0,249.127280474,64.0431409776,115.056929797,47.2089259028,0.0,0.0,0.0,0.0,1.20945596322,0.0,90.5607753992,0.0,0.0,33.5225617886,20.8939923048,3221.77699403,10.6093769073,206.914314509,0.0,0.0,58.683178096,140.366641581,0.0,0.0,2.83144640923,14.103920728,4.7301300168,2.85180301964,0.0,0.267195175868,39.4858330991,39.0741621256,0.0,1.44988292456,27.5308147669,6.77094936371,0.0,5.50021605522,3.79985165596,13.8210146427,76.7208504379,32.3250178099,0.0,2.31408238411,79.7018262744,7.35619361326,0.0,160.097359121,0.0,0.0,314.141353548,97.8127160072,61.1153433323,1928.79836769,30.5976750851,72.331546545,0.0,105.890817253,0.0,0.0,76.9868034571,4.32463645935,0.0,0.0,69.155978933,0.0,431.030671984,283.815032244,117.205275536
1997-04-01,gpcp_1dd_v1.2_p1d.199704_data_monthlyMean.npy,-99999.0,mm/day,0.979160308838,1.82244876027,117.322954834,0.0,0.0,10.6259403229,6.42893898487,0.0,231.51192677,3019.43630049,436.645310427,0.0,29.5383963585,250.816562456,0.0,20.9596349597,18.5935287476,0.0,45.3115794659,3.48163098097,33.1425474659,48.574450016,0.0,17.3589844704,30.1380756497,0.0,9.38761425018,246.150448844,4144.93745279,0.0,7.19063329697,0.0,23.4033584385,48.845751524,5.50158929825,1245.16331966,0.0,1272.03983045,252.967092156,259.185612679,16.1581754684,124.267597198,0.0,200.239335096,263.92270413,1358.38116511,795.1873945,19.4689404964,15.8336468935,0.0,0.0,0.0,18.6453324556,80.8672010899,0.747635304928,10.8978946209,0.0,8.05428642035,121.23111044,152.230698586,13.7864700556,4.68875969082,1.91817696276,5.72384830564,87.3918554783,342.433688611,118.31111443,13.2161502838,7.39098858833,0.0,0.0,58.8349967599,178.905317783,54.1957679391,0.0,27.8609700203,43.7847089767,107.203903675,0.0,652.811507687,0.1163549833,46.5945405066,0.0,8.82455158234,27.781876564,4.4914727211,22.8380579948,0.0,0.249657101929,72.6957116127,0.0,10.0478403568,22.3890419006,2.03914374113,20.2684007883,1174.34365535,13.2698420286,0.829924374819,401.154559866,0.0,40.2480752915,168.173983786,60.0354893208,71.864182353,0.0,1.35573616624,124.468697786,306.711223841,24.6657568365,76.3830029964,0.0,0.0,0.0,9.16894340515,17.5910328627,0.66751742363,0.0,301.475285646,90.3582656384,1.32732844353,0.0,0.0,28.5443570614,36.3087894917,6.04712796211,20.348590374,0.0,27.135617733,16.6100901733,75.7028210461,0.0,9.19122314453,7.07067799568,118.540226161,0.0,4.59990310669,28.5437193148,88.030202955,25.482736096,0.0,0.0,1.36968427734,0.0,0.0,3.00118327141,0.0,43.7431225777,267.44440406,263.442139506,205.872431934,14.0309531335,3.63369119167,7.9956693218,0.0,268.597272418,12.4774102569,5.1118991375,164.454443038,26.8745998144,0.0,0.0,144.590997934,14.1608579606,17.4405310154,500.21733582,0.0,305.383874893,45.2933034897,118.381863952,66.1669559479,0.0,0.0,0.0,0.0,20.210292697,0.0,115.952134013,0.0,0.0,78.4517874718,37.1835920811,3587.70867355,16.5099163055,38.2819317883,0.0,0.0,287.992825554,121.19234848,0.0,0.0,4.3514302969,19.7058239579,9.57505190372,11.2381048203,0.0,1.3627732243,183.684339121,78.9601821899,0.0,1.45429638028,22.541089043,1.58210778236,0.0,55.0135676806,4.01695299149,20.0960452557,140.038245082,36.7048434615,0.0,2.17190551758,43.4197734296,17.1748565584,0.0,253.011209726,0.0,0.0,403.855587482,155.408078671,151.0823946,2406.96827761,43.8335983753,76.9128834605,0.0,276.944627732,0.0,0.0,188.782646418,3.38578176498,0.0,0.0,17.0944996071,0.0,180.197362253,176.540427171,71.096439749
1997-05-01,gpcp_1dd_v1.2_p1d.199705_data_monthlyMean.npy,-99999.0,mm/day,2.03123211861,4.61692857742,53.8780426607,0.0,0.0,5.39351499081,7.68579494953,0.0,25.9665106372,2976.23095786,360.71491614,0.0,28.2562991381,1011.057115,0.0,24.6543526947,11.5611128807,0.0,81.9623060226,9.25995612144,60.1154364049,26.5577157736,0.0,4.64651536942,47.9665870667,0.0,11.0797719955,124.339511238,2817.113584,0.0,15.7454175949,0.0,28.2445607139,65.6649615765,7.25129508972,2016.11766057,0.0,423.726277533,205.17111516,142.518748522,16.8194262981,120.840360641,0.0,178.389848851,222.999147773,1949.69217061,927.821849346,53.9994502068,36.7717430592,0.0,0.0,0.0,20.3685064316,110.167175293,0.171128213406,17.9532203674,0.0,30.6130251884,26.0989319562,127.359517813,11.3130269051,2.72535023666,1.66335439446,20.1216843128,157.577611327,227.942701176,68.274271816,8.22649002075,5.01883506775,0.0,0.0,205.780647039,96.3367130756,97.7606906891,0.0,22.0481975079,74.1320228577,115.505596399,0.0,258.837644741,1.5305352807,98.8522291183,0.0,5.09197807312,8.81259540096,2.81381034851,47.7958254814,0.0,3.44799888134,184.302238941,0.0,18.2794050276,16.6755384207,5.45480155945,24.1370260715,754.97023496,25.0450077057,0.385353706777,404.870765805,0.0,14.4407206555,87.4735371731,32.5124018192,50.657518521,0.0,0.828847819939,191.194824457,88.4085947275,49.4877493382,113.603536606,0.0,0.0,0.0,82.5410151482,40.4663438797,0.00424034474418,0.0,481.927809283,96.0707006454,0.13416621089,0.0,0.0,27.8720619678,46.0419778824,3.92593193054,22.3358004093,0.0,26.8523752689,2.73382481485,16.5055136587,0.0,5.98375761509,3.79332280159,85.3009537943,0.0,2.17206084728,57.5685756228,244.454269528,107.61678414,0.0,0.0,9.56802010972,0.0,0.0,2.1134121418,0.0,3.99304042757,347.764324737,190.62019372,32.3333791941,13.3294756923,11.5909285545,23.1245270284,0.0,374.756696217,19.1460292935,11.7900776863,126.957331121,24.1440227032,0.0,0.0,95.581025362,13.2149536461,48.160753727,406.83240664,0.0,171.142699838,136.268700123,72.5935379043,112.57728374,0.0,0.0,0.0,0.0,45.3314507008,0.0,90.7739352584,0.0,0.0,60.3992903233,24.3557375669,4314.53192412,5.23668122292,26.8548509884,0.0,0.0,261.763963568,139.414858639,0.0,0.0,4.97291326523,10.2304979861,13.9008190632,35.3545241356,0.0,15.0707292929,70.3575977087,171.980771065,0.0,7.24590086937,6.91873571277,1.14913678169,0.0,73.5574246017,3.43960356712,23.9218695164,218.026545763,33.8171674609,0.0,0.283408164978,46.9538469017,3.38684235606,0.0,125.057060331,0.0,0.0,122.583101854,140.590973973,53.8996944427,2288.86417211,64.3162848949,61.5124980211,0.0,585.647217035,0.0,0.0,188.7736516,8.42821979523,0.0,0.0,21.8586923334,0.0,169.700610489,7.28621744271,5.08075238764
